user_id,battery_capacity_(kwh),charging_station_id,energy_consumed_(kwh),charging_duration_(hours),charging_rate_(kw),charging_cost_(usd),time_of_day,day_of_week,state_of_charge_(start_%),state_of_charge_(end_%),distance_driven_(since_last_charge)_(km),temperature_(°c),vehicle_age_(years),charger_type,vehicle_model_BMW i3,vehicle_model_Chevy Bolt,vehicle_model_Hyundai Kona,vehicle_model_Nissan Leaf,vehicle_model_Tesla Model 3,charging_station_location_Chicago,charging_station_location_Houston,charging_station_location_Los Angeles,charging_station_location_New York,charging_station_location_San Francisco,user_type_Casual Driver,user_type_Commuter,user_type_Long-Distance Traveler,start_hour,start_day,start_month,end_hour,end_day,end_month
816,-1.1899012192377647,59,-1.647937625657324,1.73545612784151,-1.102816523950199,0.7765913763998182,2,1,1.4191569062621832,-0.5936089416315831,-0.015157041501467667,0.3542430300992039,1.033871883650717,1,1,0,0,0,0,0,1,0,0,0,0,1,0,11,4,7,15,13,7
817,1.235034935104349,457,0.503908555720676,1.0740405443636885,1.5636067883228013,-0.7337865617250989,2,6,-1.149999001777695,1.3483764610131739,1.662908315230342,-0.21840394114729955,-0.698518411133098,2,0,0,0,0,1,0,1,0,0,0,0,1,0,8,13,7,12,13,7
818,0.507554088801715,324,-0.09109479230839314,1.0450407307125178,1.756289140491964,1.4790707074992853,0,4,1.0213335889321558,-1.1397312720067125,0.43042467897897835,-0.4593301744395317,-1.5647135585250054,2,0,0,0,0,1,0,0,1,0,0,0,1,0,11,13,7,18,13,7
819,1.235034935104349,199,1.3059998759081974,-1.00578448390197,1.377141980014417,0.1069952847905517,1,4,-0.006917421097954252,1.020889766625993,1.5935920496543718,-0.7795116576160919,0.052496736139713986,0,0,0,1,0,0,0,0,0,0,1,1,0,0,14,13,7,21,13,7
820,0.507554088801715,215,-1.215185635519175,-1.1392707302092109,-0.25553096992709756,0.30221568218374506,1,3,0.7724590973843576,-1.2543973073849386,-0.9312216881665366,-1.5464701128009375,0.1676767362588095,1,1,0,0,0,0,0,0,1,0,0,0,0,1,17,13,7,2,14,7
821,-1.3065035713394124,386,0.7449009176837554,0.013123326252738807,-0.1879263626913921,-1.1911099290328893,2,4,-0.7761738253831539,-1.3484527029146636,-0.17479876101121966,-1.609830843228853,-1.1316159848290517,0,0,0,0,0,1,1,0,0,0,0,1,0,0,20,13,7,23,13,7
822,1.235034935104349,49,-1.55222554961249,0.8166413919305768,-1.0511547300178126,-1.629055426136397,3,2,0.17565630075841623,0.9459692664703334,-1.2393191256355367,-0.702115554041406,-1.5647135585250054,2,1,0,0,0,0,0,0,1,0,0,0,0,1,22,13,7,4,14,7
823,1.235034935104349,472,-0.4926490499097469,-0.8304516646638589,1.0176393806740822,-0.13046429021221267,2,0,-1.0785457020146503,-1.0923908469606345,-0.3438042395888079,0.03942934946611021,0.1676767362588095,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,14,7,11,14,7
824,-1.1899012192377647,232,0.9799837285552966,-1.6395445422903139,1.494844154645707,1.462080948142337,3,3,-1.586103473704029,1.4233708729691663,0.5622436321956182,0.9856262754887949,-1.5647135585250054,1,0,1,0,0,0,1,0,0,0,0,0,0,1,4,14,7,13,14,7
825,1.235034935104349,247,0.6136776836266348,0.21000100267897878,-0.5079944749563017,-0.8453173725927747,2,3,-0.4656530200473731,1.3132515794000612,-0.015157041501467667,-0.19067203375231376,1.4669694573466707,0,0,0,0,0,1,1,0,0,0,0,0,1,0,7,14,7,10,14,7
826,-0.6079165421956573,382,-1.4804982762905097,0.07254450028387267,-0.540123499758753,0.23582439821715118,0,4,1.5570781100613036,0.48645900938118136,-0.7922866363019778,1.2142468583279966,-0.26542083743714423,1,0,0,1,0,0,0,0,1,0,0,1,0,0,9,14,7,15,14,7
827,1.235034935104349,479,1.380923507314268,1.325609246027456,-0.7693720774911808,-0.3247391477985676,2,3,1.5039770738050413,0.8799561327995342,0.2267638539751257,0.6015629572099231,0.6007743099547632,1,0,0,0,1,0,0,0,0,0,1,1,0,0,12,14,7,22,14,7
828,0.507554088801715,239,1.1560180907872402,-0.3055172618000105,0.30631877847499517,-1.2227239492153916,3,1,-0.6863850907747842,-0.9779418677843404,1.1458210457315794,0.05004163781635934,-0.26542083743714423,1,1,0,0,0,0,0,0,1,0,0,0,0,1,15,14,7,0,15,7
829,0.02256685793329226,415,-0.06397655062461648,0.5263204215602983,0.5131949807747426,1.117465846498248,3,5,-1.2789464970422328,-1.437296733881373,0.00973424581935465,-0.812234196897673,0.6007743099547632,2,0,0,0,1,0,0,0,0,0,1,1,0,0,18,14,7,2,15,7
830,1.235034935104349,367,-0.3490280574046594,-1.2734872665407433,0.45034039362016987,-1.30601806118748,2,6,-1.3771245867603723,0.9764392706722553,-0.39140611482303866,-0.0434217390289563,0.5095885196626696,0,0,0,0,0,1,0,0,0,0,1,0,0,1,21,14,7,5,15,7
831,1.235034935104349,168,0.5618316695631309,-0.21583387231683876,-1.3438009752884874,0.8994420660880946,2,5,-0.3696355030492973,0.6535516819599184,-1.140593355107603,-0.843007514443714,-1.1316159848290517,2,1,0,0,0,0,1,0,0,0,0,1,0,0,23,14,7,6,15,7
832,0.02256685793329226,48,0.3836883090042259,0.7217049023854187,1.4545437279558837,1.5426368428883197,1,0,0.06783058563727135,-0.7829135032238875,1.3973415817915318,-0.2870438586132135,-1.1316159848290517,0,0,1,0,0,0,0,0,1,0,0,1,0,0,2,15,7,8,15,7
833,-3.0312358961408647,51,0.9154017878010471,-1.5090235536866243,-1.238453417378778,-0.45304314418821084,2,6,-1.4458312036622654,1.1595492585738194,1.6113304218057012,2.1621108684567227,-1.5647135585250054,2,0,0,0,1,0,0,0,0,0,1,1,0,0,5,15,7,6,15,7
834,1.4914509688213355,299,0.002110578179302879,-0.39402233278766824,-1.3052256649822194,1.3648929683304887,2,4,-0.15984574646706345,-3.4803348441947413,1.4682360280338156,-1.0477099712640143,1.033871883650717,2,0,0,0,0,1,0,1,0,0,0,0,0,1,8,15,7,13,15,7
835,-0.6079165421956573,98,-0.019351477641647047,0.05097749734270304,0.7181670759284354,-0.02039991286484706,0,2,1.2753704280577285,-1.4089840793576327,1.2493804374281985,0.22370775533716036,-1.1316159848290517,2,0,0,1,0,0,0,0,0,0,1,0,0,1,10,15,7,18,15,7
836,3.2119428720595815,439,0.7984710019732038,-0.18014895780089674,1.4803833938150848,-0.5061943937065084,3,2,-0.4753483058304087,1.0928545072331788,0.8158882050692934,-1.7529385830686655,1.033871883650717,2,1,0,0,0,0,0,1,0,0,0,0,0,1,13,15,7,19,15,7
837,1.235034935104349,216,0.20860030088105652,1.7698085028342276,1.2577336270493253,0.5589971160079718,1,4,-0.5310117350533824,0.885304131149923,-0.8106476543239969,1.5055938056276217,0.6007743099547632,0,0,0,0,1,0,0,0,1,0,0,1,0,0,16,15,7,22,15,7
838,-1.1899012192377647,177,0.728839100780979,0.0656566321813916,-0.5397390893754718,-1.1831595604074976,0,0,0.12457348739296588,-0.7391539938736953,-0.9920553649951223,-1.1830404399399364,1.4669694573466707,1,0,0,0,1,0,0,0,1,0,0,0,1,0,19,15,7,0,25,7
839,0.02256685793329226,380,-1.1044509454189166,0.06320960181262217,-1.4356629247104142,-0.39872755165694657,2,4,0.031697047884382115,-1.3490901757175444,0.40637017638183437,1.5869130612865725,-1.1316159848290517,0,0,1,0,0,0,0,0,1,0,0,0,0,1,22,15,7,0,25,7
840,0.02256685793329226,474,-1.035881327655888,-0.41714988429031585,1.1480785460385627,0.5449925533068506,3,3,-1.1916304502542177,-2.293971066218794,0.4447855982852428,0.6740727127287511,0.1676767362588095,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,16,7,5,25,7
841,0.02256685793329226,80,0.8461187519297582,-1.3258610293200912,-0.02499711698657863,0.6077514757379379,2,2,0.786690197613173,-0.07457034624256263,-0.6888383997825133,-0.9269787129001075,1.4669694573466707,0,0,0,1,0,0,0,0,0,1,0,0,0,1,22,24,7,5,25,7
842,1.235034935104349,185,0.24503342259152985,0.3977741567183889,0.9676556985870086,-1.1050350941008973,2,5,0.2350623765934685,0.22502794332805176,1.660825010281624,0.1567878776248331,-0.698518411133098,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,25,7,7,25,7
843,1.235034935104349,367,0.8270692015858098,0.7571975891275646,-1.2878027530679752,1.4994778509474846,2,4,0.10555372838239888,-0.3194013797832787,0.03709596923137564,2.379691779898357,1.033871883650717,0,0,0,0,0,1,0,0,0,0,1,0,1,0,4,25,7,7,25,7
844,-1.1899012192377647,461,-0.311482867110166,-1.588899757990882,-1.310299130455958,-1.2536148390423363,2,0,-1.0937225643804798,1.135051817499838,0.7825508167428075,-1.6419367030687098,1.3838292094772893,0,0,0,0,0,1,1,0,0,0,0,0,1,0,7,25,7,11,25,7
845,0.02256685793329226,399,1.5853070308175432,0.6299720850285382,-0.02499711698657863,0.5166990914155417,3,0,0.1275253199778493,-1.1999996797823522,-0.29720232781464434,0.24666568552589246,-1.1316159848290517,2,0,0,1,0,0,1,0,0,0,0,1,0,0,9,25,7,11,25,7
846,0.02256685793329226,27,0.10213879675612031,-0.5564393490434817,-1.1851514476847003,-1.2518702428502426,0,5,0.5718176765429489,-0.5560021622911873,1.0958419227715048,0.5195778608022551,0.19482682148265523,0,0,0,1,0,0,0,0,0,0,1,0,1,0,12,25,7,13,25,7
847,0.02256685793329226,452,0.8665711048697546,1.358524123854409,1.1259876333052967,-1.3147550220670405,2,6,-1.3246338972463558,-0.9525052592976453,1.5035235417691175,-1.1785814239626156,-1.1316159848290517,0,1,0,0,0,0,0,1,0,0,0,0,0,1,15,25,7,22,25,7
848,-1.1899012192377647,464,-0.8173955523355412,1.462719348839798,0.7525449981509277,-0.7665084522045719,2,5,-1.1714743480926957,-2.5382039066092164,-1.215955394615924,0.5454622143902584,1.4669694573466707,1,0,1,0,0,0,1,0,0,0,0,0,1,0,18,25,7,19,25,7
849,-0.6079165421956573,448,1.393638809290478,3.4660316199984447,-1.2811356025336411,1.3860467895892907,1,0,-0.5125901000145439,1.1683665364281255,0.8925354613650752,-1.0574329318592226,-0.698518411133098,2,0,0,0,0,1,0,0,0,0,1,0,1,0,20,25,7,22,25,7
850,0.507554088801715,478,-1.6537064812826012,-0.5315993737758599,-0.9173210563428901,-0.7954796530335532,1,2,0.5173836930076212,0.15477746712686974,-0.015157041501467667,1.4516876212547738,-0.698518411133098,2,0,1,0,0,0,0,0,0,1,0,0,1,0,23,25,7,3,26,7
851,-0.6079165421956573,492,-0.9192562708654725,0.6512798503046583,-0.047868396845789155,-0.030383804686434382,3,6,0.10056078520339258,-0.05840350459650196,-1.2465507431000256,0.6170545696970559,-1.5647135585250054,0,0,1,0,0,0,0,1,0,0,0,0,1,0,2,26,7,12,26,7
852,1.0705622200577538,414,0.6352556286836242,0.6918442893693711,1.6030992930605814,1.4497999400362387,2,5,0.37312933352151956,0.503850272173016,-1.4599392401889115,3.6573465305358384,-1.5647135585250054,0,0,0,1,0,0,0,0,1,0,0,1,0,0,5,26,7,11,26,7
853,0.02256685793329226,420,0.002110578179302879,0.7787912087083831,-1.5220086184514472,-0.7335727431264405,2,3,-1.4912407089038802,-0.9356367739564688,1.513115439561681,0.17020800655104334,-1.1316159848290517,2,1,0,0,0,0,0,0,0,0,1,0,0,1,8,26,7,11,26,7
854,0.507554088801715,195,1.5481467595947966,0.0031669219480275753,-0.3950330112595068,-1.04259810754009,2,3,-1.2619403991515385,-0.7501063152410941,-1.3235931715348006,1.1698937029521375,-0.26542083743714423,2,0,0,0,1,0,0,0,0,0,1,0,0,1,10,26,7,20,26,7
855,-0.6079165421956573,214,0.4051667721406177,1.5483197900390604,0.6793825155834741,-0.10903317799536506,3,2,0.5398859707040905,0.3603238648813362,-1.4445517071694425,-1.3076731973944817,0.6007743099547632,0,1,0,0,0,0,0,1,0,0,0,0,0,1,13,26,7,17,26,7
856,1.235034935104349,369,0.6016470770963268,-0.9330901259434505,-1.4909058222634266,-1.3494450330184045,3,3,0.05017979783122314,0.6496238802930465,-1.2247186381567585,0.03663800685943835,-1.1316159848290517,0,1,0,0,0,0,1,0,0,0,0,1,0,0,16,26,7,22,26,7
857,-0.6079165421956573,342,1.1509385464509791,2.77403185485213,-1.182580772448581,1.4374936445054292,2,4,1.2482560088136088,0.04943887235528598,-1.4911201340042914,-1.7485481887511014,-0.698518411133098,0,0,1,0,0,0,1,0,0,0,0,0,1,0,19,26,7,1,27,7
858,-0.03320535627980907,114,-0.2559910910026645,-0.5525034572851665,-1.3641619445987838,1.4974715806483636,2,6,-0.6196419720295202,-0.6907237866404319,-1.5503636748700105,-0.6474598448608548,1.4669694573466707,1,1,0,0,0,0,1,0,0,0,0,0,0,1,21,26,7,3,27,7
859,-1.1899012192377647,242,-0.10872306901126517,0.4785483343887332,-1.3382923526498665,-0.7582200053918344,3,2,-1.0009817675335526,-3.25462319760844,0.580993568895992,-0.5100404856627619,-0.26542083743714423,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,27,7,9,27,7
860,0.02256685793329226,124,0.09729203851035742,-1.535572758434928,-0.39225538459363407,0.6567544671669847,2,6,0.622486050834032,0.902568776993277,0.17905578202966416,0.6066915589171007,-0.698518411133098,1,0,1,0,0,0,0,1,0,0,0,0,1,0,3,27,7,4,27,7
861,0.02256685793329226,305,-0.2029516720010245,-0.3589823129405254,0.7286582257128945,-0.029477329807387508,0,0,1.6258625790629584,-0.11007671255919346,1.0234705801421196,-0.8234014418304405,1.033871883650717,2,0,0,0,0,1,0,1,0,0,0,0,0,1,6,27,7,7,27,7
862,-0.9971838483461872,76,1.0292911467880224,0.14772378005253065,-0.9988270956697964,-0.7067008612129615,0,5,-1.6082395242241914,1.8713936438113588,1.225353855184702,0.07690994464490768,1.4669694573466707,2,0,0,0,1,0,1,0,0,0,0,0,1,0,9,27,7,14,5,8
863,-1.1899012192377647,311,0.9779800420173497,1.1090003605485776,0.3136435313724681,0.6491413008910809,3,4,-0.9835221524685415,0.8551186654231024,0.8008609152839969,1.557312245660307,-1.5647135585250054,2,0,1,0,0,0,1,0,0,0,0,1,0,0,11,27,7,13,27,7
864,0.507554088801715,469,-1.7234044644605067,-1.1851753415126287,1.5331888281310713,0.145435512783345,0,2,-1.5169869025703893,1.0526399587490143,-0.16219755189336899,-0.9214384602626647,-1.1316159848290517,2,0,0,0,1,0,0,0,0,1,0,0,0,1,14,27,7,19,5,8
865,0.507554088801715,312,0.33585673744351263,-0.7852627137923073,-0.02499711698657863,1.0999768396428828,1,5,0.4549852251002231,0.09378256030835236,-0.015157041501467667,-0.893961644006154,-0.26542083743714423,2,0,1,0,0,0,0,0,0,1,0,0,0,1,12,5,8,16,5,8
866,1.235034935104349,196,0.002110578179302879,-1.578458997044381,-0.02499711698657863,-0.08934668380331241,2,5,0.3045870051628167,2.626240723832708,-0.5168647128229427,-0.7503396493851019,-1.5647135585250054,0,0,0,1,0,0,0,0,0,0,1,0,1,0,15,5,8,19,5,8
867,-0.6079165421956573,351,1.4788549028357498,-0.7211402922152671,-0.8431628227232232,1.4655885046590533,1,5,0.40566557461004715,-1.1411313655952469,-1.5697288872558746,0.8101965579315012,0.1676767362588095,1,1,0,0,0,0,0,0,0,0,1,1,0,0,18,5,8,0,6,8
868,0.02256685793329226,44,-0.109368729696758,-0.7805029563968043,-0.5858512475970162,-0.36168956858765744,1,5,-0.8430779607808618,0.5935134383155206,-1.1036084540137647,1.1020645754811538,1.033871883650717,1,0,0,1,0,0,0,1,0,0,0,0,0,1,20,5,8,2,6,8
869,-0.6079165421956573,415,0.3919105375435271,-0.7753099561374981,1.4098167323636388,1.5487868567449483,1,5,1.098163880131512,-1.0878509791654218,-0.2868949982245805,0.02595596978266959,-1.5647135585250054,2,0,0,0,1,0,0,1,0,0,0,0,1,0,23,5,8,6,6,8
870,0.507554088801715,186,0.5605383115446811,0.7229259924373862,-0.8007157017507573,0.8785300382857031,0,2,1.636312648643815,1.1321591859454172,-0.166913470320933,-0.8548103555277118,0.6007743099547632,1,1,0,0,0,0,0,0,1,0,0,1,0,0,2,6,8,3,6,8
871,0.507554088801715,343,0.36503257741999096,1.4060664560192293,0.6526479018544991,0.51170229048947,2,3,-1.1529639212449603,-0.9941230196191294,-0.015157041501467667,-1.50253927095616,-1.5647135585250054,1,0,1,0,0,0,0,0,1,0,0,0,1,0,5,6,8,6,6,8
872,1.235034935104349,246,0.5958188234036971,-0.556650014191853,0.3266924645819529,0.8460540134900852,2,5,-1.5839372190296581,-0.897562451613376,0.3091111417281127,0.05323272653599564,-0.698518411133098,0,1,0,0,0,0,0,0,0,1,0,0,0,1,7,6,8,14,6,8
873,0.507554088801715,437,0.27992707280950885,0.2333594316582419,0.6253008012485635,-1.0142627023782205,3,0,-1.2662522800093094,-1.3759857591339049,0.3412417304883133,1.0330346641032773,0.6007743099547632,2,0,0,0,0,1,0,0,0,0,1,0,0,1,10,6,8,16,6,8
874,0.507554088801715,84,1.3882363800967132,0.6113784599796862,0.2963382797781223,-0.18918845343334278,1,0,-0.37057680485655914,-0.7538895448439079,1.2260987520967477,-0.1535319570565688,-0.26542083743714423,0,1,0,0,0,0,0,0,0,1,0,0,0,1,13,6,8,22,6,8
875,-0.6079165421956573,207,0.7083607511899669,0.28553435761459955,1.2842894697826706,1.2918480879818144,0,4,1.0599238458171032,-0.896929797127626,1.6658674070616988,0.5983487480896745,-0.26542083743714423,1,0,0,0,0,1,0,0,0,1,0,0,1,0,16,6,8,23,6,8
876,-0.6079165421956573,151,0.6354351891717761,0.026024865230918005,-0.9564236785489317,-1.2204957140860657,1,2,-0.7463970730325307,-0.40278687842161603,-0.4694869516575813,0.25898192679571597,-1.1316159848290517,2,1,0,0,0,0,0,0,0,0,1,1,0,0,19,6,8,21,6,8
877,1.235034935104349,156,0.002110578179302879,0.33037672217185066,1.6142220757288206,-0.14605882456483696,1,1,-0.2582417216114275,1.0955676530902732,1.0899751467147836,-0.42490126350329716,-1.5647135585250054,2,0,0,0,0,1,0,0,1,0,0,0,0,1,21,6,8,4,7,8
878,-2.347250000663573,16,-0.6349667569238313,-1.4124233391077028,-1.3550529350152556,0.4624279268301685,2,3,-0.9096415594190516,1.1629218503834557,0.10664193833469081,-0.6726427620719321,1.4669694573466707,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,7,8,1,7,8
879,-1.1899012192377647,165,-1.5386668110118304,-0.28441731155349914,1.0962855009435282,0.2529505403734012,3,4,1.5453158053292702,0.4395626814563713,1.5909523354943693,1.4685812539923986,-0.26542083743714423,2,0,0,1,0,0,1,0,0,0,0,0,1,0,3,7,8,4,7,8
880,-0.6079165421956573,405,0.38652953596213047,-1.2441805930623884,-0.007805493800422519,-1.430106826473325,0,0,-0.18400736406198362,0.43849722681110775,-0.3830167812695254,0.11395851578695784,-1.5647135585250054,2,0,1,0,0,0,1,0,0,0,0,0,0,1,6,7,8,10,7,8
881,-0.6079165421956573,463,-0.2923092324324298,-0.24232397231461034,0.8939816786799154,1.171887182784881,2,5,0.38184099136765726,-0.4764255961353682,-0.8132712196013809,-1.062936483546273,-1.1316159848290517,2,1,0,0,0,0,1,0,0,0,0,0,1,0,8,7,8,18,7,8
882,-0.6079165421956573,145,1.5941407600317623,0.9794931286848172,0.2540678094831202,-1.5687374017923934,1,2,1.3098907933651336,0.8753489866313733,1.018386682609176,-0.8778423015716247,0.1676767362588095,0,0,0,1,0,0,0,1,0,0,0,0,0,1,11,7,8,16,7,8
883,-0.6079165421956573,498,1.171212141396379,-1.303867224826963,-0.8102279616706346,-0.4916787284337132,2,2,-0.4608810707325186,-0.7425566036248815,0.80970098890025,-0.9071142863756151,0.1676767362588095,0,0,1,0,0,0,0,0,1,0,0,1,0,0,14,7,8,21,7,8
884,1.235034935104349,37,0.6883309278128066,0.5753099863763508,1.4920243844760404,1.0349291353568597,1,5,0.761667139492731,-0.5951762824971492,-0.3514710648551067,-0.809542014863669,-1.5647135585250054,1,0,1,0,0,0,0,0,1,0,0,0,0,1,17,7,8,3,8,8
885,0.6952065153162122,333,-1.029264826985282,0.17072244845782553,1.0603903713087046,1.3681476585690777,0,0,-0.7302337756109932,1.3286984848676222,-0.6835379377170746,-0.8377037666302293,-0.698518411133098,2,0,0,0,0,1,0,1,0,0,0,0,1,0,20,7,8,0,8,8
886,1.235034935104349,403,1.6268168694853493,-0.13284721694436857,1.6885665982019697,1.4136912653316998,2,4,-0.47573819005377466,-0.18113147662419424,0.7290592722150657,-1.3085626858923836,-1.1316159848290517,2,0,0,0,1,0,0,0,0,1,0,0,0,1,22,7,8,2,17,8
887,0.507554088801715,414,1.5712092744761754,1.1067520092343062,0.7959434670056411,1.2259662588771054,2,2,0.7339273759402197,0.07980017420869079,-1.397857263648732,-0.4047907405418323,1.4669694573466707,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,8,8,5,17,8
888,-1.1899012192377647,45,0.9207063816275541,-0.18484522397661188,-0.7405022744094752,0.973036479267592,2,6,2.2208928122906397,0.34195496359052163,-0.015157041501467667,-0.471503722003818,-1.1316159848290517,1,0,0,1,0,0,1,0,0,0,0,0,1,0,4,8,8,9,17,8
889,0.507554088801715,402,0.2283019748934666,-0.6785386364792011,0.00493916639811427,-0.37847004068153073,2,0,-1.2867278807753255,2.3066538086301613,-1.1162545350019675,0.6040104849121444,-0.26542083743714423,1,0,0,0,1,0,0,0,0,1,0,0,1,0,2,17,8,3,17,8
890,1.235034935104349,206,0.4163771836629297,-0.8618348683022038,0.05471287027506109,-0.6047485798781923,2,0,-0.27580839147722375,1.063449759991586,1.1863186044507286,0.023527555912402846,-0.26542083743714423,2,1,0,0,0,0,0,0,0,0,1,1,0,0,5,17,8,13,17,8
891,0.02256685793329226,62,-0.034750954019593314,1.387601551601521,-0.21411236559396715,0.3539459773563935,0,3,0.4232368169288169,1.1486084518472937,-0.7710862545199711,-0.5028137788696325,-0.26542083743714423,1,0,0,0,1,0,0,0,0,0,1,1,0,0,7,17,8,13,17,8
892,0.507554088801715,420,1.3423253878194383,-0.578553698493978,0.9721208370825632,0.3497129449314155,3,4,-0.7658044390847996,1.352674121101799,1.3071411060601905,-0.15468798625817662,1.4669694573466707,1,0,0,1,0,0,0,0,1,0,0,0,0,1,10,17,8,19,17,8
893,1.235034935104349,356,-0.1242267336724833,0.411585064131557,1.6973852582350542,-0.1707187655098282,0,0,-0.22945216015616984,-1.2194734421346005,2.0748787370677126,-0.44517660385107094,0.6007743099547632,2,0,0,0,1,0,0,1,0,0,0,0,1,0,13,17,8,20,17,8
894,0.507554088801715,468,-0.5527250381367815,-1.1838616023816493,1.722640898946808,-0.019931491633921133,2,5,-1.5069231168948278,0.6053853635294122,1.2723173982207518,0.2582663415067182,1.033871883650717,2,1,0,0,0,0,0,0,1,0,0,1,0,0,16,17,8,20,17,8
895,0.02256685793329226,308,1.4179293571676361,-0.8425637917036688,0.010464100258063441,0.2725705046438267,1,0,0.6934560790182368,-0.5614718062448668,-0.015157041501467667,-1.0820896451279003,-1.1316159848290517,2,0,0,0,0,1,0,0,0,0,1,0,1,0,18,17,8,22,17,8
896,1.235034935104349,19,-1.3068369280637588,-1.256470432330454,0.03331841922697402,-0.8355510040942783,1,4,-0.45351347574425327,1.2008587479806947,-0.015157041501467667,0.6697315948342769,1.033871883650717,0,0,0,1,0,0,0,0,0,1,0,0,0,1,21,17,8,6,18,8
897,-1.1899012192377647,365,-0.16888584934598508,0.15235143969986467,0.18264181374434318,-1.1086135215647417,2,6,0.9963327358237748,-0.28149149506864296,-0.9082908057792978,-1.0451381397508837,1.033871883650717,2,0,0,0,0,1,0,0,1,0,0,0,1,0,0,18,8,7,18,8
898,-0.6079165421956573,300,0.8276805581440753,-0.07091679448684302,-0.545744374568811,-0.19340959187001983,3,0,-0.5760574713719868,-0.9082674569986037,-0.829450819238478,-0.8680443468338309,-1.5647135585250054,1,0,0,0,0,1,1,0,0,0,0,1,0,0,3,18,8,4,18,8
899,-1.1899012192377647,7,1.6776685341185373,1.5324810987850577,-0.3417274855394451,1.4442530492050945,2,4,0.8370302936262308,-1.0251342076654755,-1.6937739011963544,1.5353816236310527,-0.698518411133098,0,0,0,0,0,1,1,0,0,0,0,1,0,0,6,18,8,9,18,8
900,1.235034935104349,249,-0.5665132443967693,-0.4474889511754301,-1.1756331740521457,-0.6402440588226841,0,0,1.6804025375257663,-0.8693784465366483,0.7272967584030781,1.0988276042213052,0.1676767362588095,1,0,1,0,0,0,0,0,0,1,0,0,1,0,8,18,8,14,18,8
